Year,LSOA Code,Population
2020,E01025377,1572
2020,E01025378,1547
2020,E01025379,1466
2020,E01025380,1516
2020,E01025381,1534
2020,E01025382,1780
2020,E01025383,2914
2020,E01025384,1233
2020,E01025385,1215
2020,E01025387,1738
2020,E01025388,1522
2020,E01025389,1337
2020,E01025390,1087
2020,E01025391,1548
2020,E01025392,1295
2020,E01025393,1419
2020,E01025394,1617
2020,E01025395,1536
2020,E01025396,1397
2020,E01025397,1747
2020,E01025398,1513
2020,E01033281,2752
2020,E01025399,1555
2020,E01025400,2024
2020,E01025401,1570
2020,E01025402,1801
2020,E01025403,2216
2020,E01025404,1137
2020,E01025405,1059
2020,E01025406,1170
2020,E01025407,2020
2020,E01025408,1456
2020,E01025409,1311
2020,E01025410,1340
2020,E01025411,2215
2020,E01025412,1427
2020,E01025413,1778
2020,E01025414,1531
2020,E01025415,2083
2020,E01025416,1502
2020,E01025417,1508
2020,E01025418,1499
2020,E01025419,1518
2020,E01025420,3357
2020,E01025421,2612
2020,E01025422,1495
2020,E01025423,1306
2020,E01025424,1278
2020,E01025425,1311
2020,E01025426,1241
2020,E01025427,1308
2020,E01025428,1609
2020,E01025429,1487
2020,E01025430,1910
2020,E01025431,2038
2020,E01025433,1553
2020,E01025434,1842
2020,E01025435,1455
2020,E01025436,2221
2020,E01025437,1974
2020,E01025438,1325
2020,E01025439,1412
2020,E01025440,1393
2020,E01025441,1409
2020,E01025442,1100
2020,E01025443,1233
2020,E01025444,1251
2020,E01025445,1382
2020,E01025446,1486
2020,E01025447,1212
2020,E01025448,1512
2020,E01025449,996
2020,E01025450,898
2020,E01025451,1877
2020,E01025452,1727
2020,E01025453,1678
2020,E01025454,1315
2020,E01025455,1573
2020,E01025456,1263
2020,E01025457,1370
2020,E01025458,1597
2020,E01025459,1721
2020,E01025460,1980
2020,E01025461,1989
2020,E01025462,1876
2020,E01025463,1341
2020,E01025464,1217
2020,E01025465,1082
2020,E01025466,1533
2020,E01025467,1842
2020,E01032928,2778
2020,E01032929,1001
2020,E01025468,1590
2020,E01025469,1551
2020,E01025470,1681
2020,E01025471,1509
2020,E01025472,1466
2020,E01025473,1375
2020,E01025474,1216
2020,E01025475,1399
2020,E01025476,1398
2020,E01025477,1210
2020,E01025478,1141
2020,E01025479,1969
2020,E01025480,1349
2020,E01025481,1446
2020,E01025482,1531
2020,E01025483,2371
2020,E01025484,2092
2020,E01025485,1603
2020,E01025486,1512
2020,E01025487,1685
2020,E01025488,2315
2020,E01025489,1475
2020,E01025490,2384
2020,E01025491,2781
2020,E01025492,1291
2020,E01025493,1677
2020,E01025494,1761
2020,E01025495,2064
2020,E01025496,1118
2020,E01025497,1440
2020,E01025498,1389
2020,E01025499,1342
2020,E01025500,1649
2020,E01025501,1089
2020,E01025502,1484
2020,E01025503,1368
2020,E01025504,1187
2020,E01025505,1367
2020,E01025506,1903
2020,E01025507,1832
2020,E01025508,1560
2020,E01025509,1197
2020,E01025510,1387
2020,E01025511,1125
2020,E01025512,1268
2020,E01025513,2049
2020,E01025514,2353
2020,E01025515,1714
2020,E01025516,1421
2020,E01025517,1860
2020,E01025518,1430
2020,E01025519,1201
2020,E01025520,1221
2020,E01025521,1687
2020,E01025522,1148
2020,E01025523,1691
2020,E01025524,1562
2020,E01025525,1665
2020,E01025526,1487
2020,E01025527,1411
2020,E01025528,1902
2020,E01025529,2028
2020,E01025530,1531
2020,E01025531,1040
2020,E01025532,1606
2020,E01025533,1615
2020,E01025534,1785
2020,E01025535,1677
2020,E01025536,1443
2020,E01025537,1475
2020,E01025538,1543
2020,E01025539,1259
2020,E01025540,1145
2020,E01025541,2374
2020,E01025542,1796
2020,E01025543,1789
2020,E01025544,1551
2020,E01025545,2245
2020,E01025546,1637
2020,E01025547,2183
2020,E01025548,1599
2020,E01025549,2467
2020,E01025550,1609
2020,E01025551,1235
2020,E01025552,1291
2020,E01025553,2845
2020,E01025554,1464
2020,E01025555,1461
2020,E01025556,1577
2020,E01025557,1556
2020,E01025558,1671
2020,E01025559,2085
2020,E01025560,1314
2020,E01025561,1523
2020,E01025562,2374
2020,E01025563,1154
2020,E01025564,1907
2020,E01025565,1661
2020,E01025566,2276
2020,E01025567,1614
2020,E01025568,1925
2020,E01025569,1938
2020,E01025570,1263
2020,E01025571,1439
2020,E01025572,1389
2020,E01025573,1337
2020,E01025574,1486
2020,E01025575,1718
2020,E01025576,2388
2020,E01025577,1446
2020,E01025578,1601
2020,E01025579,1386
2020,E01025580,1275
2020,E01025581,1281
2020,E01025582,1217
2020,E01025583,1244
2020,E01025584,1441
2020,E01025585,2723
2020,E01025586,1552
2020,E01025587,1504
2020,E01025588,1365
2020,E01025589,1227
2020,E01025590,1590
2020,E01025591,1543
2020,E01025592,1366
2020,E01025593,1827
2020,E01025594,1547
2020,E01025595,1443
2020,E01025596,2056
2020,E01025597,1137
2020,E01025598,1392
2020,E01025599,957
2020,E01025600,1566
2020,E01025601,1354
2020,E01025602,1578
2020,E01025603,1530
2020,E01025604,1406
2020,E01025605,1279
2020,E01025606,1330
2020,E01025607,1732
2020,E01025608,1658
2020,E01025609,2373
